,Tc_RU,Tf_RU,Hz1_RU,Hz2_RU,Pc_RU,Pf_RU,Tc_HX1_RU,Tc_HX2_RU,Tc_HX1_CIN,Tf_HX1_CIN,Q_HX1_CIN,Hz_HX1_CIN,Tc_HX2_CIN,Tf_HX2_CIN,Q_HX2_CIN,Hz_HX2_CIN,DP_RU
2025-03-25 01:30:00,79,62,49,49,4677.0,2518.0,78,81,80,72,24,23,82,73,24,23,
2025-03-25 01:45:00,78,61,49,49,4662.0,2496.0,77,80,79,73,23,24,80,72,24,24,
2025-03-25 02:00:00,78,63,48,48,4595.0,2489.0,77,80,79,73,23,23,80,72,24,24,
2025-03-25 02:15:00,78,62,49,48,4607.0,2499.0,77,80,78,73,24,24,79,72,24,24,
2025-03-25 02:30:00,77,61,48,48,4603.0,2504.0,77,79,78,72,24,26,79,72,24,26,
2025-03-25 02:45:00,77,63,48,48,4590.0,2487.0,75,79,77,72,24,25,78,72,25,25,
2025-03-25 03:00:00,77,62,47,48,4525.0,2461.0,76,78,76,71,24,26,79,72,25,26,
2025-03-25 03:15:00,76,62,48,49,4569.0,2449.0,75,78,76,72,25,28,78,71,25,28,
2025-03-25 03:30:00,75,62,49,48,4567.0,2426.0,75,77,76,71,24,28,77,71,25,28,
2025-03-25 03:45:00,77,62,48,48,4511.0,2433.0,77,79,78,72,24,25,80,72,25,25,
2025-03-25 04:00:00,77,61,48,49,4562.0,2408.0,77,79,78,72,24,26,79,71,25,27,
2025-03-25 04:15:00,75,62,48,48,4487.0,2391.0,74,77,75,71,25,31,77,70,25,31,
2025-03-25 04:30:00,75,62,48,48,4454.0,2377.0,74,77,75,70,25,31,75,70,26,31,
2025-03-25 04:45:00,75,61,50,50,4592.0,2348.0,74,76,75,70,26,33,76,70,27,33,
2025-03-25 05:00:00,74,61,49,49,4505.0,2334.0,73,76,74,70,26,34,76,70,27,34,
2025-03-25 05:15:00,74,60,50,50,4530.0,2319.0,73,76,74,69,27,36,76,69,27,36,
2025-03-25 05:30:00,73,59,50,50,4435.0,2274.0,72,75,74,69,28,40,74,68,28,40,
2025-03-25 05:45:00,72,59,50,50,4650.0,2431.0,71,73,72,68,28,39,73,68,29,39,
2025-03-25 06:00:00,71,59,50,50,4617.0,2405.0,70,73,71,68,29,43,73,67,30,43,
2025-03-25 06:15:00,74,59,50,50,4523.0,2397.0,74,76,76,67,29,43,77,67,31,43,
2025-03-25 06:30:00,70,58,50,50,4510.0,2386.0,69,71,70,66,32,49,71,66,32,49,
2025-03-25 06:45:00,71,59,50,50,4455.0,2357.0,70,73,71,67,30,45,72,67,30,45,
2025-03-25 07:00:00,70,58,50,50,4416.0,2328.0,69,72,71,66,31,48,72,66,32,48,
2025-03-25 07:15:00,73,59,50,50,4417.0,2336.0,73,76,76,68,30,40,78,68,30,40,
2025-03-25 07:30:00,73,57,50,50,4404.0,2317.0,72,74,75,66,32,49,77,66,33,49,
2025-03-25 07:45:00,72,57,51,50,4435.0,2340.0,72,74,74,66,32,48,75,66,33,49,
2025-03-25 08:00:00,74,57,50,50,4464.0,2348.0,73,76,77,67,31,45,78,67,30,45,
2025-03-25 08:15:00,73,58,50,50,4473.0,2360.0,73,74,75,67,30,45,76,67,31,45,
2025-03-25 08:30:00,73,57,50,50,4506.0,2370.0,73,75,76,67,30,48,77,66,31,48,
2025-03-25 08:45:00,73,57,50,50,4533.0,2392.0,73,75,75,66,30,45,77,67,31,45,
2025-03-25 09:00:00,74,58,50,50,4566.0,2407.0,73,76,76,67,30,45,77,67,31,45,
2025-03-25 09:15:00,74,58,50,50,4581.0,2419.0,73,76,75,67,29,44,77,67,30,44,
2025-03-25 09:30:00,74,58,50,50,4583.0,2414.0,73,76,75,68,29,42,77,68,30,42,
2025-03-25 09:45:00,76,59,50,50,4612.0,2433.0,75,78,77,68,28,42,79,67,29,42,
2025-03-25 10:00:00,75,59,50,50,4623.0,2461.0,75,78,77,68,28,40,78,68,29,40,
2025-03-25 10:15:00,76,59,50,50,4705.0,2462.0,76,78,77,69,28,37,79,69,28,37,
2025-03-25 10:30:00,75,59,50,50,4655.0,2483.0,75,77,77,68,28,40,78,68,28,40,
2025-03-25 10:45:00,75,59,51,50,4689.0,2485.0,75,78,77,69,27,37,79,69,28,37,
2025-03-25 11:00:00,76,59,50,50,4735.0,2523.0,75,78,78,69,27,37,79,69,28,37,
2025-03-25 11:15:00,76,60,50,50,4722.0,2518.0,75,78,77,69,28,38,79,68,28,38,
2025-03-25 11:30:00,78,60,49,50,4771.0,2519.0,78,81,80,71,25,32,81,70,26,31,
2025-03-25 11:45:00,79,60,50,50,4829.0,2537.0,78,81,80,71,25,28,82,71,25,28,
2025-03-25 12:00:00,79,61,49,50,4674.0,2433.0,80,81,80,71,25,29,82,71,25,29,
2025-03-25 12:15:00,79,60,49,50,4650.0,2461.0,79,81,80,71,24,29,82,71,25,29,
2025-03-25 12:30:00,79,60,50,50,4703.0,2474.0,78,82,80,71,25,29,81,71,26,29,
2025-03-25 12:45:00,79,61,50,49,4692.0,2464.0,79,82,81,72,24,27,81,71,25,27,
2025-03-25 13:00:00,79,61,49,49,4693.0,2480.0,79,81,80,71,24,29,82,71,24,29,
2025-03-25 13:15:00,80,60,49,49,4705.0,2512.0,78,81,80,71,25,27,82,72,25,28,
2025-03-25 13:30:00,80,61,49,49,4700.0,2515.0,80,82,81,72,24,27,82,72,25,27,
2025-03-25 13:45:00,80,61,49,49,4703.0,2526.0,79,82,81,72,25,27,83,72,25,28,
2025-03-25 14:00:00,81,62,49,49,4686.0,2542.0,80,83,81,72,23,24,83,72,24,24,
2025-03-25 14:15:00,81,63,48,48,4586.0,2533.0,80,83,82,73,23,21,83,73,23,22,
2025-03-25 14:30:00,80,62,48,47,4593.0,2560.0,80,83,82,72,23,24,83,72,23,24,
2025-03-25 14:45:00,80,62,48,48,4494.0,2441.0,79,83,82,72,23,23,83,72,24,23,
2025-03-25 15:00:00,80,63,48,48,4497.0,2463.0,80,82,82,72,23,24,83,72,25,24,
2025-03-25 15:15:00,80,63,47,47,4460.0,2474.0,80,83,82,73,23,22,83,72,23,22,
2025-03-25 15:30:00,81,63,47,47,4493.0,2479.0,80,83,82,73,22,20,83,74,23,20,
2025-03-25 15:45:00,81,63,46,47,4462.0,2485.0,81,84,81,73,23,19,83,73,23,19,
2025-03-25 16:00:00,81,63,47,47,4505.0,2487.0,80,83,81,73,23,20,83,73,23,20,
2025-03-25 16:15:00,81,64,47,47,4514.0,2477.0,81,83,82,73,22,19,83,74,23,19,
2025-03-25 16:30:00,81,64,47,46,4456.0,2504.0,81,84,82,74,22,17,84,74,23,17,
2025-03-25 16:45:00,81,64,47,47,4481.0,2494.0,81,83,82,73,22,19,84,73,22,19,
2025-03-25 17:00:00,82,64,44,47,4457.0,2504.0,81,84,82,74,22,16,83,74,23,16,
2025-03-25 17:15:00,81,64,47,46,4427.0,2493.0,81,83,82,74,22,16,83,74,22,16,
2025-03-25 17:30:00,81,65,46,46,4392.0,2488.0,81,83,81,74,22,16,83,74,23,17,
2025-03-25 17:45:00,81,64,46,46,4392.0,2491.0,80,82,81,74,23,17,82,74,23,18,
2025-03-25 18:00:00,81,64,47,46,4452.0,2514.0,81,83,82,74,22,18,83,74,23,18,
2025-03-25 18:15:00,81,64,46,46,4396.0,2471.0,81,84,81,75,22,17,83,74,23,17,
2025-03-25 18:30:00,81,64,46,46,4424.0,2493.0,81,83,81,75,22,16,83,75,23,16,
2025-03-25 18:45:00,81,64,46,46,4405.0,2499.0,81,84,82,74,22,17,83,74,23,17,
2025-03-25 19:00:00,82,64,46,46,4382.0,2480.0,81,84,82,74,22,15,84,74,22,15,
2025-03-25 19:15:00,81,64,46,46,4360.0,2483.0,81,83,82,74,22,16,83,74,23,16,
2025-03-25 19:30:00,82,64,46,46,4373.0,2479.0,81,83,82,75,22,13,83,75,23,13,
2025-03-25 19:45:00,81,64,46,45,4388.0,2476.0,81,83,82,74,22,16,83,74,23,16,
2025-03-25 20:00:00,81,65,46,46,4380.0,2485.0,81,84,82,75,22,15,84,74,22,15,
2025-03-25 20:15:00,81,64,47,47,4442.0,2458.0,81,83,81,73,22,18,83,74,22,18,
2025-03-25 20:30:00,81,64,46,47,4395.0,2482.0,81,83,82,75,22,15,83,74,22,15,
2025-03-25 20:45:00,80,63,47,47,4483.0,2478.0,79,82,81,74,22,19,82,74,23,19,
2025-03-25 21:00:00,80,62,48,47,4535.0,2468.0,80,82,80,74,23,21,82,73,23,21,
2025-03-25 21:15:00,79,63,48,48,4490.0,2464.0,79,81,80,74,22,18,81,73,23,18,
2025-03-25 21:30:00,81,63,47,47,4481.0,2468.0,81,83,82,74,22,17,83,74,22,17,
2025-03-25 21:45:00,80,63,48,47,4464.0,2447.0,79,82,80,74,23,18,82,74,23,18,
2025-03-25 22:00:00,80,62,47,47,4454.0,2449.0,79,82,80,73,23,19,82,73,23,19,
2025-03-25 22:15:00,79,63,48,48,4456.0,2432.0,78,81,79,74,23,19,81,73,23,19,
2025-03-25 22:30:00,80,63,47,47,4401.0,2434.0,80,82,81,74,22,17,82,74,23,17,
2025-03-25 22:45:00,80,63,48,47,4458.0,2427.0,79,82,80,74,23,19,81,74,23,19,
2025-03-25 23:00:00,80,64,47,47,4372.0,2409.0,79,82,80,73,22,16,82,74,23,16,
2025-03-25 23:15:00,79,63,47,47,4379.0,2417.0,79,81,80,74,23,19,81,73,23,19,
2025-03-25 23:30:00,80,63,47,48,4404.0,2418.0,79,81,80,74,23,19,82,73,24,19,
2025-03-25 23:45:00,79,63,47,47,4341.0,2417.0,78,81,80,73,23,21,81,73,23,21,
2025-03-26 00:00:00,78,63,47,46,4364.0,2379.0,78,80,79,73,24,24,80,72,25,25,
2025-03-26 00:15:00,80,62,48,48,4446.0,2406.0,80,82,81,73,23,19,82,73,23,19,
2025-03-26 00:30:00,80,62,48,48,4530.0,2395.0,79,82,79,73,23,21,81,73,24,22,
2025-03-26 00:45:00,79,61,49,49,4635.0,2391.0,78,80,79,72,24,25,80,72,25,25,
2025-03-26 01:00:00,79,61,50,50,4660.0,2411.0,78,80,79,72,24,24,81,72,24,24,
2025-03-26 01:15:00,80,62,50,48,4610.0,2405.0,80,82,81,73,23,20,82,73,23,21,
2025-03-26 01:30:00,79,62,48,49,4558.0,2413.0,79,81,79,73,24,22,81,72,24,22,
2025-03-26 01:45:00,79,62,48,48,4499.0,2408.0,79,81,79,73,23,22,80,72,24,23,
2025-03-26 02:00:00,79,62,48,48,4468.0,2411.0,78,81,79,73,23,22,81,73,24,22,
2025-03-26 02:15:00,80,62,49,49,4576.0,2419.0,80,83,81,73,22,19,83,74,24,19,
2025-03-26 02:30:00,80,62,48,47,4463.0,2391.0,80,82,80,73,23,19,83,73,24,19,
2025-03-26 02:45:00,79,62,47,48,4468.0,2411.0,78,81,79,73,23,21,80,73,23,21,
2025-03-26 03:00:00,78,62,48,47,4473.0,2395.0,78,80,79,73,23,22,80,73,24,22,
2025-03-26 03:15:00,80,62,48,48,4481.0,2398.0,79,82,81,73,23,18,82,73,23,19,
2025-03-26 03:30:00,79,62,48,47,4498.0,2373.0,78,80,78,73,24,21,80,73,24,22,
2025-03-26 03:45:00,77,62,49,49,4536.0,2371.0,76,79,77,72,24,26,79,72,25,26,
2025-03-26 04:00:00,77,62,49,48,4467.0,2354.0,76,80,77,72,24,25,78,72,24,25,
2025-03-26 04:15:00,79,63,47,48,4433.0,2340.0,78,81,79,72,24,22,81,73,24,22,
2025-03-26 04:30:00,78,62,48,48,4436.0,2340.0,78,79,78,72,23,24,80,72,25,24,
2025-03-26 04:45:00,76,61,49,49,4521.0,2315.0,75,77,76,71,24,30,77,71,26,30,
2025-03-26 05:00:00,76,61,49,49,4437.0,2305.0,75,77,76,71,25,31,78,71,25,31,
2025-03-26 05:15:00,76,61,48,48,4431.0,2361.0,75,78,76,71,25,28,77,70,26,28,
2025-03-26 05:30:00,77,61,49,49,4526.0,2384.0,76,79,77,72,25,29,79,71,25,29,
2025-03-26 05:45:00,75,60,50,50,4583.0,2360.0,74,76,75,70,27,32,76,70,27,32,
2025-03-26 06:00:00,77,62,49,49,4470.0,2408.0,76,79,78,71,25,28,80,71,25,28,
2025-03-26 06:15:00,75,61,50,50,4497.0,2353.0,74,77,75,70,27,36,77,69,27,36,
2025-03-26 06:30:00,75,59,50,49,4519.0,2335.0,73,76,76,68,28,41,77,68,29,41,
2025-03-26 06:45:00,74,60,50,50,4484.0,2326.0,73,75,74,69,28,38,76,68,29,38,
2025-03-26 07:00:00,76,60,50,50,4475.0,2304.0,76,78,79,70,27,36,80,69,28,36,
2025-03-26 07:15:00,75,60,50,50,4507.0,2329.0,74,77,76,69,28,37,77,69,28,37,
2025-03-26 07:30:00,74,59,51,50,4490.0,2319.0,74,77,76,69,29,40,77,68,29,40,
2025-03-26 07:45:00,74,58,50,50,4539.0,2311.0,73,76,75,68,29,43,76,68,30,43,
2025-03-26 08:00:00,74,58,51,50,4520.0,2312.0,73,76,75,67,30,43,76,68,30,43,
2025-03-26 08:15:00,74,59,50,50,4511.0,2300.0,74,76,75,69,28,38,77,68,29,38,
2025-03-26 08:30:00,75,59,50,50,4522.0,2285.0,75,77,76,69,28,39,78,68,28,39,
2025-03-26 08:45:00,76,58,51,49,4518.0,2301.0,76,79,78,69,27,36,79,69,27,36,
2025-03-26 09:00:00,76,59,50,50,4529.0,2306.0,75,78,77,69,28,38,78,69,28,38,
2025-03-26 09:15:00,76,60,50,50,4485.0,2305.0,75,78,77,69,27,37,79,69,28,37,
2025-03-26 09:30:00,76,59,50,50,4498.0,2302.0,76,78,77,69,27,36,79,69,29,36,
2025-03-26 09:45:00,70,59,50,50,4487.0,2287.0,70,72,69,67,31,46,70,66,31,47,
2025-03-26 10:00:00,63,57,51,50,4561.0,2383.0,62,64,61,64,32,50,62,63,34,51,
2025-03-26 10:15:00,62,56,51,49,4498.0,2313.0,61,63,60,63,33,50,61,62,33,50,
2025-03-26 10:30:00,66,56,51,50,4491.0,2325.0,66,69,66,65,33,50,68,64,33,51,
2025-03-26 10:45:00,75,58,50,50,4577.0,2385.0,75,78,78,69,28,40,81,68,29,40,
2025-03-26 11:00:00,75,58,50,50,4605.0,2412.0,75,77,77,68,28,39,79,68,30,40,
2025-03-26 11:15:00,75,58,50,50,4585.0,2455.0,74,77,77,68,29,41,78,68,30,41,
2025-03-26 11:30:00,74,58,50,50,4619.0,2460.0,73,76,76,67,30,45,77,67,31,45,
2025-03-26 11:45:00,75,57,50,50,4715.0,2466.0,75,77,77,67,30,44,79,67,31,44,
2025-03-26 12:00:00,75,54,50,50,4732.0,2504.0,74,77,76,66,32,48,78,66,32,48,
2025-03-26 12:15:00,75,53,50,50,4787.0,2521.0,74,76,76,66,32,48,78,66,32,48,
2025-03-26 12:30:00,74,55,50,50,4669.0,2434.0,73,76,75,66,31,47,77,66,32,47,
2025-03-26 12:45:00,75,56,50,50,4627.0,2476.0,74,77,77,67,30,46,78,67,31,45,
2025-03-26 13:00:00,76,59,50,50,4658.0,2470.0,76,78,78,69,28,38,80,68,28,38,
2025-03-26 13:15:00,77,59,50,50,4681.0,2488.0,75,78,78,69,28,39,80,68,29,39,
2025-03-26 13:30:00,77,59,50,50,4723.0,2530.0,77,79,79,69,28,36,81,69,28,36,
2025-03-26 13:45:00,76,58,50,50,4725.0,2533.0,76,78,78,68,28,38,79,69,28,38,
2025-03-26 14:00:00,78,59,50,50,4769.0,2531.0,77,79,79,70,26,32,81,70,27,32,
2025-03-26 14:15:00,78,59,50,50,4689.0,2426.0,77,79,79,70,27,34,80,70,27,34,
2025-03-26 14:30:00,78,59,50,50,4673.0,2450.0,77,79,79,69,27,37,81,69,28,37,
2025-03-26 14:45:00,77,58,50,50,4707.0,2452.0,77,79,79,69,27,35,80,69,27,35,
2025-03-26 15:00:00,78,60,50,50,4669.0,2481.0,78,81,80,71,26,31,81,71,26,31,
2025-03-26 15:15:00,79,60,49,50,4725.0,2468.0,78,81,80,71,25,30,81,70,26,30,
2025-03-26 15:30:00,79,60,51,50,4741.0,2494.0,78,80,80,71,25,30,81,71,26,30,
2025-03-26 15:45:00,78,60,50,50,4764.0,2504.0,78,81,79,70,26,32,81,70,26,32,
2025-03-26 16:00:00,79,61,50,50,4716.0,2509.0,78,81,81,71,25,29,82,71,25,29,
2025-03-26 16:15:00,79,61,48,49,4664.0,2525.0,79,82,80,72,24,27,82,72,25,28,
2025-03-26 16:30:00,79,62,48,48,4633.0,2537.0,78,82,80,72,24,24,82,72,24,24,
2025-03-26 16:45:00,79,62,48,49,4652.0,2546.0,79,81,81,72,24,24,81,72,24,25,
2025-03-26 17:00:00,80,62,49,48,4625.0,2545.0,79,82,81,72,24,24,83,72,25,24,
2025-03-26 17:15:00,80,62,49,49,4690.0,2557.0,80,82,81,72,24,25,82,72,24,25,
2025-03-26 17:30:00,79,61,49,49,4590.0,2433.0,79,81,80,72,24,26,82,72,25,26,
2025-03-26 17:45:00,80,62,47,48,4548.0,2448.0,80,82,81,73,24,23,82,73,24,23,
2025-03-26 18:00:00,80,62,48,48,4475.0,2441.0,79,82,80,72,23,21,83,72,24,21,
2025-03-26 18:15:00,80,63,47,47,4443.0,2460.0,79,82,81,73,24,22,82,72,24,22,
2025-03-26 18:30:00,80,63,47,47,4454.0,2451.0,79,83,81,72,23,22,83,72,24,22,
2025-03-26 18:45:00,81,63,48,47,4480.0,2466.0,80,82,81,73,23,21,83,72,24,21,
2025-03-26 19:00:00,80,63,47,48,4467.0,2458.0,79,82,81,73,24,23,82,72,24,23,
2025-03-26 19:15:00,80,63,48,48,4546.0,2486.0,79,82,80,73,23,22,82,72,23,22,
2025-03-26 19:30:00,80,63,48,47,4444.0,2471.0,78,82,80,73,24,23,82,72,25,23,
2025-03-26 19:45:00,80,63,48,48,4519.0,2466.0,79,82,80,73,23,23,83,73,24,23,
2025-03-26 20:00:00,80,63,48,47,4441.0,2475.0,79,82,81,72,24,23,82,72,24,23,
2025-03-26 20:15:00,79,62,48,48,4541.0,2461.0,78,81,80,72,24,24,82,72,25,25,
2025-03-26 20:30:00,80,63,48,47,4508.0,2477.0,79,82,80,73,24,23,82,73,24,23,
2025-03-26 20:45:00,80,63,47,47,4484.0,2473.0,79,82,80,73,23,22,82,73,24,22,
2025-03-26 21:00:00,80,62,48,47,4530.0,2467.0,79,82,80,73,23,23,82,72,24,23,
2025-03-26 21:15:00,80,63,47,47,4460.0,2489.0,79,82,80,73,23,24,82,73,24,24,
2025-03-26 21:30:00,80,63,48,47,4478.0,2460.0,80,82,81,73,23,23,82,72,24,23,
2025-03-26 21:45:00,80,63,47,47,4472.0,2460.0,80,82,81,73,23,20,82,73,23,20,
2025-03-26 22:00:00,80,63,48,47,4490.0,2468.0,79,82,80,73,23,22,83,72,24,22,
2025-03-26 22:15:00,80,63,47,47,4464.0,2471.0,80,82,81,73,23,21,82,73,24,21,
2025-03-26 22:30:00,80,63,47,47,4480.0,2469.0,79,82,80,73,23,21,82,73,24,21,
2025-03-26 22:45:00,80,63,48,47,4469.0,2454.0,79,82,81,74,23,20,83,73,24,20,
